Joshua Project People Group Data

PeopleID3,PeopName,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,ROP3,ROP25,ROP25Name,PopulationPGAC,JPScalePGAC,LeastReachedPGAC,FrontierPGAC,CntPGIC,CntUPG,PopulationUPG,CntFPG,PopulationFPG,ROG3Largest,CtryLargest,ROL3PGAC,PrimaryLanguagePGAC,RLG3PGAC,PrimaryReligionPGAC,PercentChristianPGAC,PctChristianRangePGAC,PercentEvangelicalPGAC,PctEvangelicalRangePGAC,PeopleID3General
22084,"Jat Khawar",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119095,303344,Jat,47000,1,Y,Y,1,1,47000,1,47000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21742,"Jat Khokhar",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118529,303344,Jat,59000,1,Y,Y,1,1,59000,1,59000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20875,"Jat Khutel",21,"South Asian Peoples",427,"South Asia Hindu - Jat",116141,303344,Jat,34000,1,Y,Y,1,1,34000,1,34000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21743,"Jat Lak",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118530,303344,Jat,128000,1,Y,Y,1,1,128000,1,128000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22085,"Jat Lakaul",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119096,303344,Jat,98000,1,Y,Y,1,1,98000,1,98000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22086,"Jat Lali",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119097,303344,Jat,95000,1,Y,Y,1,1,95000,1,95000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20005,"Jat Langah",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115913,303344,Jat,256300,1,Y,Y,2,2,256300,2,256300,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20353,"Jat Langrial",21,"South Asian Peoples",458,"South Asia Muslim - Jat",116142,303344,Jat,154000,1,Y,Y,1,1,154000,1,154000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22087,"Jat Lar",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119098,303344,Jat,31000,1,Y,Y,1,1,31000,1,31000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21744,"Jat Lathar",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118531,303344,Jat,32000,1,Y,Y,1,1,32000,1,32000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22415,"Jat Lodike",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119407,303344,Jat,51000,1,Y,Y,1,1,51000,1,51000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21745,"Jat Mahur",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118532,303344,Jat,6500,1,Y,Y,1,1,6500,1,6500,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20223,"Jat Makiwal",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115967,303344,Jat,19000,1,Y,Y,1,1,19000,1,19000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22088,"Jat Malak",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119099,303344,Jat,66000,1,Y,Y,1,1,66000,1,66000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22416,"Jat Mangal",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119408,303344,Jat,29000,1,Y,Y,1,1,29000,1,29000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21746,"Jat Mangat (Sikh traditions)",21,"South Asian Peoples",469,"South Asia Sikh - Jat",118533,303344,Jat,26000,1,Y,Y,1,1,26000,1,26000,IN,India,pan,"Punjabi, Eastern",8,"Other / Small",0.0000,0-0.1%,0.0000,0-0.1%,
19883,"Jat Mann (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115885,303344,Jat,167000,1,Y,Y,1,1,167000,1,167000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19884,"Jat Mann (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115886,303344,Jat,312200,1,Y,Y,2,2,312200,2,312200,PK,Pakistan,snd,Sindhi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20006,"Jat Mann (Sikh traditions)",21,"South Asian Peoples",469,"South Asia Sikh - Jat",115914,303344,Jat,168000,1,Y,Y,1,1,168000,1,168000,IN,India,pan,"Punjabi, Eastern",8,"Other / Small",0.0000,0-0.1%,0.0000,0-0.1%,
22089,"Jat Marral",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119100,303344,Jat,31000,1,Y,Y,1,1,31000,1,31000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22090,"Jat Metla",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119101,303344,Jat,81000,1,Y,Y,1,1,81000,1,81000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22091,"Jat Mohana",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119102,303344,Jat,110000,1,Y,Y,1,1,110000,1,110000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21747,"Jat Mulana",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118534,303344,Jat,155000,1,Y,Y,1,1,155000,1,155000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20881,"Jat Nain",21,"South Asian Peoples",427,"South Asia Hindu - Jat",116144,303344,Jat,38000,1,Y,Y,1,1,38000,1,38000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22092,"Jat Naji",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119103,303344,Jat,79000,1,Y,Y,1,1,79000,1,79000,PK,Pakistan,mve,"Marwari (Pakistan)",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22093,"Jat Nanari",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119104,303344,Jat,78000,1,Y,Y,1,1,78000,1,78000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22094,"Jat Nanwai",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119105,303344,Jat,37000,1,Y,Y,1,1,37000,1,37000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22417,"Jat Naswana",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119409,303344,Jat,15000,1,Y,Y,1,1,15000,1,15000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22095,"Jat Othra",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119106,303344,Jat,37000,1,Y,Y,1,1,37000,1,37000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19886,"Jat Pachhade (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115887,303344,Jat,309000,1,Y,Y,1,1,309000,1,309000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21748,"Jat Pachhade (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118535,303344,Jat,150000,1,Y,Y,1,1,150000,1,150000,PK,Pakistan,snd,Sindhi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20883,"Jat Pannun",21,"South Asian Peoples",427,"South Asia Hindu - Jat",117655,303344,Jat,19000,1,Y,Y,1,1,19000,1,19000,IN,India,pan,"Punjabi, Eastern",5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22418,"Jat Pannun",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119410,303344,Jat,27000,1,Y,Y,1,1,27000,1,27000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21749,"Jat Panwar",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118536,303344,Jat,31000,1,Y,Y,1,1,31000,1,31000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20039,"Jat Parhar",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115929,303344,Jat,288000,1,Y,Y,1,1,288000,1,288000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20007,"Jat Pawania",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115915,303344,Jat,99000,1,Y,Y,1,1,99000,1,99000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21481,"Jat Phogat",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118298,303344,Jat,39000,1,Y,Y,1,1,39000,1,39000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21750,"Jat Phor",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118537,303344,Jat,81000,1,Y,Y,1,1,81000,1,81000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21751,"Jat Ponwar",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118538,303344,Jat,191000,1,Y,Y,1,1,191000,1,191000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20884,"Jat Radhawa (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",117656,303344,Jat,28000,1,Y,Y,1,1,28000,1,28000,IN,India,pan,"Punjabi, Eastern",5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22096,"Jat Radhawa (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119107,303344,Jat,57000,1,Y,Y,1,1,57000,1,57000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22419,"Jat Rahan",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119411,303344,Jat,45000,1,Y,Y,1,1,45000,1,45000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22097,"Jat Ran",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119108,303344,Jat,51000,1,Y,Y,1,1,51000,1,51000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20008,"Jat Randhawa (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115916,303344,Jat,46000,1,Y,Y,1,1,46000,1,46000,IN,India,pan,"Punjabi, Eastern",5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21510,"Jat Randhawa (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118299,303344,Jat,112000,1,Y,Y,1,1,112000,1,112000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20981,"Jat Randhawa (Sikh traditions)",21,"South Asian Peoples",469,"South Asia Sikh - Jat",117705,303344,Jat,36000,1,Y,Y,1,1,36000,1,36000,IN,India,pan,"Punjabi, Eastern",8,"Other / Small",0.0000,0-0.1%,0.0000,0-0.1%,
19889,"Jat Rathi (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115888,303344,Jat,120000,1,Y,Y,1,1,120000,1,120000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21752,"Jat Rathi (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118539,303344,Jat,137400,1,Y,Y,2,2,137400,2,137400,PK,Pakistan,snd,Sindhi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21753,"Jat Rawat",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118540,303344,Jat,35000,1,Y,Y,1,1,35000,1,35000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20009,"Jat Sahi (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115917,303344,Jat,179000,1,Y,Y,1,1,179000,1,179000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21754,"Jat Sahola",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118541,303344,Jat,99000,1,Y,Y,1,1,99000,1,99000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19892,"Jat Sahrawat (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115889,303344,Jat,130000,1,Y,Y,1,1,130000,1,130000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21755,"Jat Sahrawat (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118542,303344,Jat,171000,1,Y,Y,1,1,171000,1,171000,PK,Pakistan,snd,Sindhi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21756,"Jat Sahu",21,"South Asian Peoples",458,"South Asia Muslim - Jat",118543,303344,Jat,134000,1,Y,Y,1,1,134000,1,134000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21757,"Jat Sakarwar",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118544,303344,Jat,26000,1,Y,Y,1,1,26000,1,26000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22420,"Jat Sama Samajh",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119412,303344,Jat,62000,1,Y,Y,1,1,62000,1,62000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
22421,"Jat Samtia",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119413,303344,Jat,35000,1,Y,Y,1,1,35000,1,35000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20270,"Jat Sandhel",21,"South Asian Peoples",458,"South Asia Muslim - Jat",116005,303344,Jat,204000,1,Y,Y,1,1,204000,1,204000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21758,"Jat Sangeriyan",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118545,303344,Jat,33000,1,Y,Y,1,1,33000,1,33000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22098,"Jat Sangi",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119109,303344,Jat,65000,1,Y,Y,1,1,65000,1,65000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19895,"Jat Sangwan (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115890,303344,Jat,109000,1,Y,Y,1,1,109000,1,109000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21141,"Jat Sangwan (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",117963,303344,Jat,92000,1,Y,Y,1,1,92000,1,92000,PK,Pakistan,snd,Sindhi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19898,"Jat Sarai (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115891,303344,Jat,58000,1,Y,Y,1,1,58000,1,58000,IN,India,pan,"Punjabi, Eastern",5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19899,"Jat Sarai (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115892,303344,Jat,224000,1,Y,Y,1,1,224000,1,224000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19900,"Jat Sarai (Sikh traditions)",21,"South Asian Peoples",469,"South Asia Sikh - Jat",115893,303344,Jat,202000,1,Y,Y,1,1,202000,1,202000,IN,India,pan,"Punjabi, Eastern",8,"Other / Small",0.0000,0-0.1%,0.0000,0-0.1%,
21759,"Jat Sarawat",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118546,303344,Jat,30000,1,Y,Y,1,1,30000,1,30000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
21482,"Jat Sarut",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118300,303344,Jat,40000,1,Y,Y,1,1,40000,1,40000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20011,"Jat Sheoran",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115919,303344,Jat,87000,1,Y,Y,1,1,87000,1,87000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20040,"Jat Sial",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115930,303344,Jat,287000,1,Y,Y,1,1,287000,1,287000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19901,"Jat Sidhu (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115894,303344,Jat,406400,1,Y,Y,2,2,406400,2,406400,IN,India,pan,"Punjabi, Eastern",5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19902,"Jat Sidhu (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115895,303344,Jat,647900,1,Y,Y,2,2,647900,2,647900,PK,Pakistan,snd,Sindhi,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19903,"Jat Sidhu (Sikh traditions)",21,"South Asian Peoples",469,"South Asia Sikh - Jat",115896,303344,Jat,454000,1,Y,Y,1,1,454000,1,454000,IN,India,pan,"Punjabi, Eastern",8,"Other / Small",0.0000,0-0.1%,0.0000,0-0.1%,
20012,"Jat Sindhu (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115920,303344,Jat,343100,1,Y,Y,2,2,343100,2,343100,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20013,"Jat Sindhu (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115921,303344,Jat,1014300,1,Y,Y,2,2,1014300,2,1014300,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19906,"Jat Sindhu (Sikh traditions)",21,"South Asian Peoples",469,"South Asia Sikh - Jat",115897,303344,Jat,165000,1,Y,Y,1,1,165000,1,165000,IN,India,pan,"Punjabi, Eastern",8,"Other / Small",0.0000,0-0.1%,0.0000,0-0.1%,
20041,"Jat Sipra (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115931,303344,Jat,265000,1,Y,Y,1,1,265000,1,265000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20014,"Jat Sirohi",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115922,303344,Jat,78000,1,Y,Y,1,1,78000,1,78000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22422,"Jat Sohal",21,"South Asian Peoples",458,"South Asia Muslim - Jat",117662,303344,Jat,31000,1,Y,Y,1,1,31000,1,31000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20042,"Jat Sumra (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115932,303344,Jat,267000,1,Y,Y,1,1,267000,1,267000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20043,"Jat Tahim",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115933,303344,Jat,467000,1,Y,Y,1,1,467000,1,467000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
21760,"Jat Tarar (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",118547,303344,Jat,23000,1,Y,Y,1,1,23000,1,23000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20044,"Jat Tarar (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115934,303344,Jat,180000,1,Y,Y,1,1,180000,1,180000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19907,"Jat Thakurela",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115898,303344,Jat,127000,1,Y,Y,1,1,127000,1,127000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20361,"Jat Thenwan",21,"South Asian Peoples",427,"South Asia Hindu - Jat",116149,303344,Jat,39000,1,Y,Y,1,1,39000,1,39000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20363,"Jat Tomar",21,"South Asian Peoples",427,"South Asia Hindu - Jat",116151,303344,Jat,47000,1,Y,Y,1,1,47000,1,47000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
20897,"Jat Turk",21,"South Asian Peoples",427,"South Asia Hindu - Jat",116153,303344,Jat,34000,1,Y,Y,1,1,34000,1,34000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19910,"Jat Varaich (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115899,303344,Jat,55000,1,Y,Y,1,1,55000,1,55000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19911,"Jat Varaich (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115900,303344,Jat,1090000,1,Y,Y,1,1,1090000,1,1090000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
19913,"Jat Virk (Hindu traditions)",21,"South Asian Peoples",427,"South Asia Hindu - Jat",115901,303344,Jat,56000,1,Y,Y,1,1,56000,1,56000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19914,"Jat Virk (Muslim traditions)",21,"South Asian Peoples",458,"South Asia Muslim - Jat",115902,303344,Jat,598000,1,Y,Y,1,1,598000,1,598000,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0020,0-0.1%,0.0020,0-0.1%,
22423,"Jat Wahla",21,"South Asian Peoples",458,"South Asia Muslim - Jat",119414,303344,Jat,27000,1,Y,Y,1,1,27000,1,27000,PK,Pakistan,skr,Saraiki,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
16997,Jatapu,21,"South Asian Peoples",475,"South Asia Tribal - other",112311,303346,Jatapu,144000,1,Y,,1,1,144000,0,0,IN,India,tel,Telugu,5,Hinduism,1.1450,0.1-2%,,Unknown,
19428,"Jatt (Muslim traditions)",21,"South Asian Peoples",462,"South Asia Muslim - other",115843,303349,Jatt,788000,1,Y,Y,1,1,788000,1,788000,PK,Pakistan,bgp,"Balochi, Eastern",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
16998,Jaunsari,21,"South Asian Peoples",475,"South Asia Tribal - other",112314,303333,Jaonsari,94000,1,Y,Y,1,1,94000,1,94000,IN,India,jns,Jaunsari,5,Hinduism,0.0270,0-0.1%,,Unknown,
10661,"Java Banten",17,"Malay Peoples",196,Java,101015,303350,Jawa,334000,1,Y,,1,1,334000,0,0,ID,Indonesia,jav,Javanese,6,Islam,1.9010,0.1-2%,0.9820,0.1-2%,
12331,"Java Banyumasan",17,"Malay Peoples",196,Java,104218,303350,Jawa,9548000,1,Y,,1,1,9548000,0,0,ID,Indonesia,jav,Javanese,6,Islam,2.4990,2-5%,1.1810,0.1-2%,
19029,"Java Mancanegari",17,"Malay Peoples",196,Java,114982,303350,Jawa,21713000,1,Y,,1,1,21713000,0,0,ID,Indonesia,jav,Javanese,6,Islam,1.0000,0.1-2%,0.2220,0.1-2%,
20063,"Java Negarigung",17,"Malay Peoples",196,Java,115281,303350,Jawa,25338000,5,,,1,0,0,0,0,ID,Indonesia,jav,Javanese,6,Islam,20.0000,10-50%,10.6190,10-50%,
12333,"Java Pesisir Kulon",17,"Malay Peoples",196,Java,104220,303350,Jawa,5381000,1,Y,,1,1,5381000,0,0,ID,Indonesia,jav,Javanese,6,Islam,2.0000,2-5%,0.1630,0.1-2%,
12334,"Java Pesisir Lor",17,"Malay Peoples",196,Java,104221,303350,Jawa,38703000,1,Y,,1,1,38703000,0,0,ID,Indonesia,jav,Javanese,6,Islam,2.8000,2-5%,0.0570,0-0.1%,
20286,"Java Serang",17,"Malay Peoples",196,Java,116016,303350,Jawa,597000,1,Y,,1,1,597000,0,0,ID,Indonesia,jav,Javanese,6,Islam,0.5000,0.1-2%,0.1270,0.1-2%,
19128,Javae,16,"Latin-Caribbean Americans",290,"South American Indigenous",115081,303708,Karaja,1400,2,,,1,0,0,0,0,BR,Brazil,kpj,Karaja,4,"Ethnic Religions",20.0000,10-50%,0.1000,0-0.1%,
17000,Javanese,17,"Malay Peoples",196,Java,112316,303350,Jawa,19066300,4,,,7,2,37300,1,9300,ID,Indonesia,jav,Javanese,6,Islam,18.8670,10-50%,9.2930,5-10%,
15132,"Javanese, Caribbean",17,"Malay Peoples",196,Java,109624,307767,Surinamese,94500,4,,,3,0,0,0,0,NS,Suriname,jvn,"Javanese, Suriname",6,Islam,33.3160,10-50%,7.0070,5-10%,
13321,"Javanese, New Caledonian",17,"Malay Peoples",196,Java,107213,309172,"New Caledonian Javanese",4400,2,,,1,0,0,0,0,NC,"New Caledonia",jas,"Javanese, New Caledonian",6,Islam,15.0000,10-50%,1.0000,0.1-2%,
16999,Javeri,21,"South Asian Peoples",442,"South Asia Hindu - other",112315,303351,Jaweri,2200,1,Y,Y,1,1,2200,1,2200,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
22599,Javieng,20,"Southeast Asian Peoples",239,Mon-Khmer,119534,306787,Pong,400,4,,,1,0,0,0,0,LA,Laos,pnx,Phong-Kniang,4,"Ethnic Religions",2.7000,2-5%,2.7000,2-5%,0
12335,Jaya,22,"Sub-Saharan Peoples",278,Sara-Bagirmi,104222,303352,Jaya,8600,1,Y,,1,1,8600,0,0,CD,Chad,jyy,Jaya,6,Islam,0.2740,0.1-2%,0.2740,0.1-2%,
12336,Jebala,10,"Arab World",115,"Arab, Maghreb",104224,303354,Jebala,1317000,1,Y,Y,1,1,1317000,1,1317000,MO,Morocco,ary,"Arabic, Moroccan",6,Islam,0.0290,0-0.1%,0.0020,0-0.1%,
12337,Jebero,16,"Latin-Caribbean Americans",290,"South American Indigenous",104225,303355,Jebero,3000,3,,,1,0,0,0,0,PE,Peru,jeb,Jebero,1,Christianity,60.0000,50-100%,1.0000,0.1-2%,
