Type,PEID,ROP3,PeopleID3,ROG3,Ctry,JPPeopleGroup,JPPopulation,JPIndigenous,JPROL3,JPPrimaryLanguage,JPRLG3,JPPrimaryReligion,JPScale,JPLeastReached,JP%ChristianAdherent,JP%Evangelical,CPPIPeopleGroup, CPPIPopulation ,CPPIROL,CPPIPrimaryLanguage,CPPIPrimaryReligion,CPPIGSEC,CPPIEvangelicalEngagement
1,47192,103079,11774,US,United States,"Fulani, Adamawa",31000,N,fub,"Fulfulde, Adamawa",6,Islam,1,Y,0.10,0.10,Fulani," 33,000 ",fub,Adamawa Fulfulde,Islam - Sunni,1,Engaged
1,47667,103072,11769,US,United States,Fulbe,15000,N,fuf,Pular,6,Islam,1,Y,0.50,0.20,Fulbe Futa," 8,300 ",fuf,Pular,Islam - Sunni,1,Engaged
1,43247,103298,11865,US,United States,Georgian,900,N,kat,Georgian,1,Christianity,3,,79.00,1.90,Georgian," 39,500 ",kat,Georgian,Christianity - Eastern Orthodox,1,Engaged
1,43248,103305,11871,US,United States,German,1632000,N,deu,"German, Standard",1,Christianity,4,,64.00,2.10,German," 909,000 ",deu,Standard German,Unaffiliated,4,Engaged
1,43250,103480,11942,US,United States,Greek,416000,N,ell,Greek,1,Christianity,3,,91.00,0.40,Greek," 267,000 ",ell,Greek,Christianity - Eastern Orthodox,1,Engaged
1,47257,106357,13555,US,United States,Guadeloupean Creole French,20000,N,gcf,Guadeloupean French Creole,1,Christianity,4,,95.00,6.00,French Caribbean," 20,000 ",gcf,Guadeloupean French Creole,Christianity - Roman Catholicism,4,Unengaged
1,43254,103499,11955,US,United States,Guamian,97000,N,eng,English,1,Christianity,5,,97.00,14.20,Guamian," 58,500 ",eng,English,Christianity - Roman Catholicism,4,Unengaged
1,46516,103510,11963,US,United States,Guatemalan White,585000,N,spa,Spanish,1,Christianity,5,,96.00,24.00,Guatemalan," 1,240,000 ",spa,Spanish,Christianity - Roman Catholicism,5,Engaged
1,47180,103544,11982,US,United States,Gujarati,611000,N,guj,Gujarati,5,Hinduism,1,Y,4.00,0.60,Gujarati," 461,000 ",guj,Gujarati,Hinduism,1,Engaged
1,46526,103602,12013,US,United States,Guyanese,111000,N,gyn,Guyanese English Creole,1,Christianity,5,,80.00,12.00,Guyanese," 244,000 ",gyn,Guyanese English Creole,Christianity - Roman Catholicism,5,Engaged
1,43314,105489,12888,US,United States,"Gwich'in, Kutchin",1200,Y,gwi,Gwich'in,1,Christianity,4,,65.00,3.00,"Kutchin, Gwichin"," 1,000 ",eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,43257,103637,12032,US,United States,Haida,700,Y,eng,English,1,Christianity,4,,70.00,10.00,Haida, 150 ,eng,English,Christianity - Non-Evangelical Protestant,6,Unengaged
1,46510,103642,12035,US,United States,Haitian,1050000,N,hat,Haitian Creole,1,Christianity,5,,95.00,16.00,Haitian," 712,000 ",hat,Haitian Creole,Christianity - Roman Catholicism,5,Engaged
1,43259,103701,12057,US,United States,"Han Chinese, Cantonese",1324000,N,yue,"Chinese, Yue",7,Non-Religious,4,,9.00,6.00,"Han Chinese, Cantonese"," 1,025,000 ",yue,Yue Chinese,Unaffiliated - Athiesm,4,Engaged
1,47249,103691,12054,US,United States,"Han Chinese, Hakka",3900,N,hak,"Chinese, Hakka",4,Ethnic Religions,4,,12.00,8.00,Hakka," 1,500 ",hak,Hakka Chinese,Unaffiliated,1,Engaged
1,47188,114085,18478,US,United States,"Han Chinese, Min Dong",4200,N,cdo,"Chinese, Min Dong",7,Non-Religious,4,,12.00,7.00,"Han Chinese, Min Dong"," 4,500 ",cdo,Min Dong Chinese,Unaffiliated - Athiesm,5,Unengaged
1,47035,102140,11344,US,United States,"Han Chinese, Min Nan",225000,N,nan,"Chinese, Min Nan",7,Non-Religious,4,,9.00,6.00,"Han Chinese, Min Nan"," 155,000 ",nan,Min Nan Chinese,Ethnoreligion - Chinese Folk Religion,4,Engaged
1,47187,102143,11345,US,United States,"Han Chinese, Wu",7700,N,wuu,"Chinese, Wu",7,Non-Religious,4,,7.00,5.00,"Han Chinese, Wu"," 8,300 ",wuu,Wu Chinese,Unaffiliated - Athiesm,5,Unengaged
1,43263,103685,20478,US,United States,"Han, Moosehide",300,Y,eng,English,1,Christianity,4,,55.00,4.00,"Han, Moosehide", 60 ,eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43264,103737,12072,US,United States,"Hawai'i, Creole-speaking",634000,Y,hwc,Hawaii Pidgin,1,Christianity,4,,70.00,5.00,Hawai'I Creole-speakers, 400 ,hwc,Hawaii Pidgin,Christianity - Roman Catholicism,4,Unengaged
1,43265,103738,12073,US,United States,Hawaiian,28000,Y,eng,English,1,Christianity,5,,74.00,25.00,"Hawaiian, Hawaii"," 586,000 ",haw,Hawaiian,Christianity - Non-Evangelical Protestant,4,Unengaged
1,43266,103763,12090,US,United States,Hidatsa,500,Y,hid,Hidatsa,1,Christianity,3,,65.00,2.00,Hidatsa, 700 ,eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,47203,103789,12106,US,United States,Hindi,1185000,N,hin,Hindi,5,Hinduism,1,Y,2.00,1.00,Hindi," 904,000 ",hin,Hindi,Hinduism,1,Engaged
1,43686,103844,12112,US,United States,Hmong Daw,189000,N,mww,Hmong Daw,4,Ethnic Religions,4,,35.00,3.00,"Hmong, White"," 199,000 ",mww,Hmong Daw,Ethnoreligion - Chinese Folk Religion,5,Engaged
1,43267,114106,18495,US,United States,Hmong Njua,116000,N,hnj,Hmong Njua,4,Ethnic Religions,2,,7.00,1.00,Hmong Njua," 121,000 ",hnj,Hmong Njua,Ethnoreligion - Animism,4,Engaged
1,43268,103857,20479,US,United States,Holikachuk,200,Y,eng,English,1,Christianity,4,,60.00,4.00,Holikachuk, 225 ,eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,46517,103868,12121,US,United States,Honduran,271000,N,spa,Spanish,1,Christianity,5,,96.00,20.00,Honduran," 1,095,000 ",spa,Spanish,Christianity - Roman Catholicism,5,Engaged
1,43269,103870,12122,US,United States,"Hopi, Hopitu-Shinumu",15000,Y,hop,Hopi,1,Christianity,4,,65.00,9.00,"Hopi, Hopitu-Shinumu"," 14,500 ",hop,Hopi,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43270,103878,12126,US,United States,"Houma, Half-Choctaw",8900,Y,eng,English,1,Christianity,4,,60.00,7.00,"Houma, Half-Choctaw"," 9,300 ",eng,English,Christianity - Non-Evangelical Protestant,5,Engaged
1,49319,103898,12141,US,United States,Huichol,6400,N,hch,Huichol,4,Ethnic Religions,1,Y,5.00,2.00,Huichol," 8,300 ",spa,Spanish,Christianity - Roman Catholicism,1,Engaged
1,43271,103918,12155,US,United States,Hungarian,105000,N,hun,Hungarian,1,Christianity,4,,88.00,2.80,Hungarian," 82,000 ",hun,Hungarian,Christianity - Roman Catholicism,1,Engaged
1,43272,103921,20480,US,United States,Hupa,1600,Y,eng,English,1,Christianity,4,,55.00,4.00,Hupa," 2,000 ",eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,43273,110344,15675,US,United States,Hutterite,13000,N,geh,Hutterisch,1,Christianity,5,,100.00,20.00,Hutterite," 6,900 ",geh,Hutterisch,Christianity - Non-Evangelical Protestant,6,Unengaged
1,47181,101785,12161,US,United States,"Hutu, Rundi",10000,N,run,Rundi,1,Christianity,5,,92.00,25.00,Burundi," 10,000 ",fra,French,Christianity - Roman Catholicism,5,Unengaged
1,47295,108463,14605,US,United States,"Hutu, Rwandese",3000,N,kin,Kinyarwanda,1,Christianity,5,,90.00,22.00,Rwandan," 2,300 ",kin,Kinyarwanda,Christianity - Roman Catholicism,6,Unengaged
1,43274,103943,12174,US,United States,Icelander,56000,N,isl,Icelandic,1,Christianity,4,,91.00,3.80,Icelander," 22,000 ",isl,Icelandic,Unaffiliated,1,Unengaged
1,47202,103963,12189,US,United States,Igbo,233000,N,ibo,Igbo,1,Christianity,5,,98.00,35.00,Igbo," 233,000 ",ibo,Igbo,Christianity - Evangelical Protestant,5,Engaged
1,43275,103997,12212,US,United States,Ilocano,85000,N,ilo,Ilocano,1,Christianity,5,,99.00,17.00,Ilocano," 88,000 ",ilo,Ilocano,Christianity - Roman Catholicism,5,Engaged
1,46484,114115,18503,US,United States,Indonesian,7700,N,ind,Indonesian,6,Islam,4,,16.00,5.60,Indonesian," 74,500 ",ind,Indonesian,Islam - Sunni,1,Engaged
1,43277,104042,12239,US,United States,Iowa,1400,Y,eng,English,1,Christianity,4,,60.00,5.00,Iowa," 1,400 ",eng,English,Christianity - Non-Evangelical Protestant,6,Unengaged
1,47267,104066,12254,US,United States,"Irish, Gaelic-speaking",26000,N,gle,Irish,1,Christianity,3,,93.00,1.00,"Irish, Gaelic"," 23,000 ",gle,Irish,Christianity - Roman Catholicism,1,Engaged
1,43282,104096,12273,US,United States,Italian,1164000,N,ita,Italian,1,Christianity,3,,82.00,1.10,Italian," 546,000 ",ita,Italian,Christianity - Roman Catholicism,1,Engaged
1,43283,104117,12289,US,United States,Iu Mien,18000,N,ium,Iu Mien,4,Ethnic Religions,4,,10.00,7.00,Iu Mien," 38,000 ",ium,Iu Mien,Ethnoreligion,5,Engaged
1,49284,102842,11692,US,United States,Jacalteco,1100,N,jac,Jakalteko,1,Christianity,4,,88.00,4.00,Popti," 19,500 ",jac,Jakalteko,Ethnoreligion,5,Unengaged
1,43284,104168,12316,US,United States,Jamaican,68000,N,eng,English,1,Christianity,5,,83.00,28.00,Jamaican," 585,000 ",eng,English,Christianity - Non-Evangelical Protestant,5,Engaged
1,43285,104189,12322,US,United States,Japanese,847000,N,jpn,Japanese,2,Buddhism,5,,25.00,15.00,Japanese," 1,515,000 ",jpn,Japanese,Ethnoreligion - Shinbutso-shugo,1,Engaged
1,50374,119363,18777,US,United States,Jat (Sikh traditions),215000,N,pan,"Punjabi, Eastern",8,Other / Small,1,Y,0.40,0.30,Punjabi Sikh," 303,000 ",pan,Eastern Panjabi,Sikhism,1,Engaged
1,43288,104228,12340,US,United States,Jemez,2200,Y,tow,Jemez,1,Christianity,4,,90.00,10.00,Jemez," 2,200 ",tow,Jemez,Christianity - Roman Catholicism,6,Unengaged
1,50377,116827,10839,US,United States,"Jewish Tat, Mountain Jewish",10000,N,jdt,Judeo-Tat,4,Ethnic Religions,1,Y,0.00,0.00,"Jew, Mountain"," 10,000 ",jdt,Judeo-Tat,Judaism,1,Unengaged
1,47643,104244,12348,US,United States,"Jewish, Bukharan",72000,N,eng,English,4,Ethnic Religions,1,Y,0.04,0.04,"Jew, Bukharic"," 59,000 ",bhh,Bukharic,Judaism,1,Engaged
1,47229,104247,12350,US,United States,"Jewish, Eastern Yiddish-speaking",361000,N,ydd,"Yiddish, Eastern",4,Ethnic Religions,1,Y,0.01,0.01,"Jew, Eastern Yiddish"," 190,000 ",ydd,Eastern Yiddish,Judaism,1,Engaged
1,43281,104088,12267,US,United States,"Jewish, Israeli, Sabra",137000,N,heb,Hebrew,4,Ethnic Religions,1,Y,0.30,0.10,"Jew, Israeli"," 214,000 ",heb,Hebrew,Judaism,1,Engaged
1,50378,104318,12374,US,United States,"Jewish, Judeo-Moroccan",2100,N,aju,"Arabic, Judeo-Moroccan",4,Ethnic Religions,1,Y,0.00,0.00,"Jew, Moroccan"," 25,000 ",aju,Judeo-Moroccan Arabic,Judaism,1,Unengaged
1,47213,106317,13533,US,United States,"Jewish, Marathi-speaking",76000,N,mar,Marathi,4,Ethnic Religions,1,Y,0.00,0.00,Marathi," 81,500 ",mar,Marathi,Hinduism,1,Engaged
1,47662,115645,19241,US,United States,"Jewish, Persian",67000,N,pes,"Persian, Iranian",4,Ethnic Religions,1,Y,0.00,0.00,"Jew, Tehrani"," 55,000 ",pes,Iranian Persian,Judaism,1,Engaged
1,47654,108454,14600,US,United States,"Jewish, Russian",671000,N,rus,Russian,4,Ethnic Religions,1,Y,2.50,2.00,"Jew, Russian"," 116,000 ",rus,Russian,Judaism,1,Engaged
1,47646,109665,15153,US,United States,"Jewish, Syrian / Lebanese",77000,N,apc,"Arabic, Levantine",4,Ethnic Religions,1,Y,2.00,1.00,"Jew, Syrian"," 88,500 ",apc,Levantine Arabic,Judaism,1,Unengaged
1,50379,111027,16021,US,United States,"Jewish, Yemeni",2600,N,jye,"Arabic, Judeo-Yemeni",4,Ethnic Religions,1,Y,0.00,0.00,"Jew, Yemeni"," 25,000 ",jye,Judeo-Yemeni Arabic,Judaism,1,Unengaged
1,46708,104332,12381,US,United States,Jur Modo,2000,N,bex,Jur Modo,4,Ethnic Religions,4,,15.00,6.00,Jur Modo," 1,700 ",bex,Jur Modo,Ethnoreligion,1,Unengaged
1,43577,107607,14129,US,United States,"Kalmyk-Oirat, Western Mongol",1000,N,xal,Kalmyk-Oirat,2,Buddhism,1,Y,1.00,0.00,"Oirat, Western Mongol"," 1,800 ",xal,Kalmyk-Oirat,Buddhism - Tibetan,1,Engaged
1,43229,102845,11695,US,United States,"Kanjobal, Eastern",85000,N,kjb,Q'anjob'al,1,Christianity,5,,92.00,12.00,"Kanjobal, Eastern"," 83,500 ",kjb,Q’anjob’al,Ethnoreligion,4,Engaged
1,43296,104591,12501,US,United States,Kansa,1800,Y,eng,English,1,Christianity,3,,60.00,2.00,Kansa, 325 ,eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,46707,101283,10808,US,United States,"Karo, Bari",4100,N,bfa,Bari,1,Christianity,4,,96.00,7.00,Bari," 4,000 ",bfa,Bari,Christianity - Neo-Pentecostalism,4,Unengaged
1,43297,104687,12548,US,United States,Karok,200,Y,kyh,Karok,1,Christianity,2,,50.00,2.00,Karuk," 2,200 ",eng,English,Christianity - Non-Evangelical Protestant,1,Engaged
1,43298,104708,12557,US,United States,Kashaya,50,Y,kju,Kashaya,4,Ethnic Religions,4,,20.00,3.00,Kashaya, 100 ,eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43299,104739,20481,US,United States,Kato,100,Y,eng,English,1,Christianity,4,,58.00,5.00,Kato, 125 ,eng,English,Ethnoreligion,4,Unengaged
1,43300,104769,20482,US,United States,Kawaiisu,200,Y,eng,English,1,Christianity,4,,60.00,6.00,Kawaiisu, 35 ,eng,English,Ethnoreligion,4,Unengaged
1,47197,104791,12599,US,United States,Kazakh,55000,N,kaz,Kazakh,6,Islam,1,Y,0.50,0.30,Kazakh," 2,100 ",kaz,Kazakh,Islam - Sunni,1,Engaged
1,43230,102847,11697,US,United States,"Keres, Eastern",9200,Y,kee,"Keres, Eastern",1,Christianity,4,,60.00,6.00,Eastern Keres Pueblo," 9,500 ",kee,Eastern Keres,Christianity - Non-Evangelical Protestant,4,Unengaged
1,43684,110788,15373,US,United States,"Keres, Western",12000,Y,kjq,"Keres, Western",1,Christianity,4,,65.00,6.00,Western Keres Pueblo," 8,600 ",eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43301,104946,12662,US,United States,"Khmer, Cambodian",263000,N,khm,Khmer,2,Buddhism,1,Y,3.00,1.60,"Khmer, Cambodian"," 196,000 ",khm,Khmer,Buddhism - Theravada,1,Engaged
1,43302,114799,18878,US,United States,Khmu,9200,N,kjg,Khmu,4,Ethnic Religions,5,,40.00,20.00,Khmu," 9,100 ",kjg,Khmu,Ethnoreligion,4,Engaged
1,43303,115229,19157,US,United States,Khuen,2900,N,khf,Khuen,2,Buddhism,1,Y,2.00,0.10,Khuen," 2,900 ",khf,Khuen,Ethnoreligion,1,Engaged
1,49288,101930,11134,US,United States,"Kiche, Central",5300,N,quc,K'iche',1,Christianity,5,,98.00,23.00,Quiche," 279,000 ",quc,K’iche’,Ethnoreligion,1,Engaged
1,43304,104995,12679,US,United States,Kickapoo,900,Y,kic,Kickapoo,1,Christianity,4,,70.00,3.00,Kickapoo," 2,300 ",kic,Kickapoo,Christianity - Non-Evangelical Protestant,5,Engaged
1,43305,105026,12707,US,United States,Kiowa,11000,Y,kio,Kiowa,1,Christianity,4,,60.00,7.00,Kiowa," 7,100 ",eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43307,105058,12726,US,United States,Kitsai,2100,Y,eng,English,1,Christianity,3,,60.00,2.00,Kitsai," 2,400 ",eng,English,Christianity - Non-Evangelical Protestant,1,Unengaged
1,43308,105060,20483,US,United States,Klamath-Modoc,200,Y,eng,English,1,Christianity,4,,55.00,6.00,Klamath-Modoc," 2,400 ",eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43309,105065,12729,US,United States,Koasati,300,Y,cku,Koasati,1,Christianity,4,,65.00,3.00,Koasati, 750 ,eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,50364,105089,12742,US,United States,Koho,3100,N,kpm,Koho,1,Christianity,5,,85.00,45.00,Koho," 3,100 ",kpm,Koho,Christianity - Roman Catholicism,6,Unengaged
1,43310,105225,12795,US,United States,Korean,1559000,N,kor,Korean,1,Christianity,5,,70.00,40.00,Korean," 1,090,000 ",kor,Korean,Christianity - Non-Evangelical Protestant,6,Engaged
1,47209,105256,12811,US,United States,Kosraen,700,N,kos,Kosraean,1,Christianity,3,,60.00,2.00,Kusaiean," 1,300 ",kos,Kosraean,Christianity - Non-Evangelical Protestant,6,Unengaged
1,43311,105284,12823,US,United States,Koyukon,2900,Y,koy,Koyukon,1,Christianity,4,,75.00,6.00,Koyukon," 2,900 ",eng,English,Christianity - Non-Evangelical Protestant,5,Unengaged
1,47273,105752,19375,US,United States,"Kpelle, Liberia",48000,N,eng,English,1,Christianity,5,,55.00,18.00,Liberian," 106,000 ",eng,English,Christianity - Neo-Pentecostalism,5,Engaged
1,47260,105310,11244,US,United States,"Krio, Creole",5200,N,kri,Krio,1,Christianity,4,,80.00,4.00,Krio," 7,700 ",kri,Krio,Ethnoreligion,6,Unengaged
1,43312,102602,11556,US,United States,Kumiai,100,Y,dih,Kumiai,1,Christianity,3,,70.00,2.00,Kumiai, 125 ,spa,Spanish,Christianity - Non-Evangelical Protestant,4,Unengaged
1,50383,114534,12877,US,United States,"Kurd, Kurmanji",54000,N,kmr,"Kurdish, Northern",6,Islam,1,Y,0.00,0.00,"Kurd, Behdini"," 11,500 ",kmr,Northern Kurdish,Islam - Sunni,1,Engaged
1,43313,101922,11126,US,United States,"Kurd, Sorani",41000,N,ckb,"Kurdish, Central",6,Islam,1,Y,0.00,0.00,"Kurd, Central"," 17,500 ",ckb,Central Kurdish,Islam - Sunni,1,Engaged
1,43315,105491,12890,US,United States,Kutenai,500,Y,kut,Kutenai,1,Christianity,3,,65.00,2.00,Kutenai, 225 ,eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,47208,105511,12902,US,United States,Kwakiutl,400,Y,kwk,Kwakwala,1,Christianity,5,,96.00,15.00,Kwakiutl, 375 ,kwk,Kwakwala,Christianity - Non-Evangelical Protestant,6,Unengaged
1,47261,105550,12933,US,United States,Kyrgyz,18000,N,kir,Kyrgyz,6,Islam,1,Y,0.00,0.00,Kyrgyz," 76,000 ",kir,Kyrgyz,Islam - Sunni,1,Unengaged
1,43316,111024,16018,US,United States,Lahu Shi,2300,N,lhi,Lahu Shi,4,Ethnic Religions,4,,35.00,4.00,"Lahu, Yellow"," 1,400 ",lhi,Lahu Shi,Ethnoreligion,5,Unengaged
1,43318,105594,12958,US,United States,Lakota,55000,Y,lkt,Lakota,1,Christianity,3,,60.00,1.50,Lakota," 13,500 ",eng,English,Christianity - Non-Evangelical Protestant,1,Engaged
1,46485,105643,12989,US,United States,Lao,216000,N,lao,Lao,2,Buddhism,1,Y,4.00,0.50,Lao," 234,000 ",lao,Lao,Buddhism - Theravada,1,Engaged
1,43321,105674,13007,US,United States,Latvian,88000,N,lvs,"Latvian, Standard",1,Christianity,4,,60.00,7.00,Latvian," 109,000 ",lvs,Standard Latvian,Unaffiliated,1,Unengaged
1,43540,105682,13013,US,United States,"Laven, Boloven",37000,N,lbo,Laven,4,Ethnic Religions,1,Y,0.00,0.00,Boloven," 37,000 ",lbo,Laven,Ethnoreligion,1,Unengaged
1,47246,105785,13068,US,United States,Lingala,5500,N,lin,Lingala,1,Christianity,5,,90.00,24.00,Congolese," 37,500 ",lin,Lingala,Christianity - Neo-Pentecostalism,4,Engaged
1,43324,105803,13077,US,United States,Lithuanian,40000,N,lit,Lithuanian,1,Christianity,3,,85.00,1.10,Lithuanian," 49,500 ",lit,Lithuanian,Christianity - Roman Catholicism,1,Unengaged
1,43329,105880,20484,US,United States,Lower Chinook,500,Y,eng,English,1,Christianity,4,,50.00,4.00,Lower Chinook, 475 ,eng,English,Ethnoreligion,4,Unengaged
1,47228,105899,13134,US,United States,Luba-Lulua,6100,N,lua,Luba-Kasai,1,Christianity,5,,86.00,19.00,Luba-Lulua," 5,900 ",lua,Luba-Kasai,Christianity - Non-Evangelical Protestant,5,Unengaged
1,43331,105916,13147,US,United States,Luiseno,2600,Y,eng,English,1,Christianity,4,,65.00,3.00,Luiseno," 2,300 ",eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,43332,105923,13151,US,United States,Lumbee,68000,Y,eng,English,1,Christianity,4,,60.00,3.00,Lumbee," 71,000 ",eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,47293,115030,13157,US,United States,Luo,1900,N,luo,Dholuo,1,Christianity,5,,97.00,50.00,Nilotic," 7,400 ",luo,Dholuo,Christianity - Neo-Pentecostalism,4,Unengaged
1,43333,105938,13162,US,United States,Lushootseed,19000,Y,eng,English,1,Christianity,4,,75.00,3.00,Lushootseed," 2,500 ",eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,43335,105968,13186,US,United States,Macedonian,51000,N,mkd,Macedonian,1,Christianity,3,,66.00,0.20,Macedonian," 25,500 ",mkd,Macedonian,Christianity - Eastern Orthodox,1,Unengaged
1,43337,106057,20939,US,United States,"Maidu, Northwest",200,Y,eng,English,4,Ethnic Religions,4,,35.00,6.00,Maidu, 300 ,eng,English,Ethnoreligion - Animism,5,Unengaged
1,43338,106082,13233,US,United States,Makah,2700,Y,eng,English,1,Christianity,4,,75.00,4.00,Makah, 900 ,eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,47271,106120,13430,US,United States,Malagasy,1000,N,plt,"Malagasy, Merina",1,Christianity,3,,60.00,1.00,Malagasy, 300 ,plt,Merina Malagasy,Christianity - Evangelical Protestant,4,Unengaged
1,43339,106144,13437,US,United States,Malay,21000,N,zlm,Malay,6,Islam,1,Y,1.00,0.10,Malay," 10,500 ",zlm,Malay,Islam - Sunni,1,Unengaged
1,43340,112836,17433,US,United States,Malayali,88000,N,mal,Malayalam,5,Hinduism,2,,8.00,0.40,Malayali," 162,000 ",mal,Malayalam,Hinduism,5,Engaged
1,43341,106188,13460,US,United States,Maltese,39000,N,mlt,Maltese,1,Christianity,3,,97.00,1.30,Maltese," 48,000 ",mlt,Maltese,Christianity - Roman Catholicism,1,Unengaged
1,47319,107450,14022,US,United States,Mam,2700,N,mam,Mam,1,Christianity,5,,94.00,14.00,Mam," 77,000 ",mam,Mam,Ethnoreligion,5,Engaged
1,50357,106221,13483,US,United States,Mandaean,6000,N,mid,Neo-Mandaic,8,Other / Small,1,Y,2.00,0.10,Mandaean," 1,100 ",pes,Iranian Persian,Ethnoreligion,1,Unengaged
1,43343,106225,20485,US,United States,Mandan,500,Y,eng,English,1,Christianity,4,,55.00,5.00,Mandan, 550 ,eng,English,Christianity - Non-Evangelical Protestant,4,Unengaged
1,47648,106233,13491,US,United States,Mandinka,10000,N,mnk,Mandinka,6,Islam,1,Y,2.00,1.00,Mandinka," 2,800 ",mnk,Mandinka,Islam - Sunni,1,Engaged
1,47665,106266,13510,US,United States,"Maninka, Western",5200,N,mlq,"Maninkakan, Western",6,Islam,4,,5.00,4.00,Maninka," 5,600 ",mlq,Western Maninkakan,Islam - Sunni,1,Engaged
